"Temperature (K)" "Pressure (bar)" "Density (mol/l)" "Volume (l/mol)" "Internal Energy (kJ/mol)" "Enthalpy (kJ/mol)" "Entropy (J/mol*K)"
298.000000000 842.000000000 20.3257755376 0.0491986147416 7.22421032830 11.3667336895 41.2532346369
298.000000000 843.000000000 20.3328699624 0.0491814486518 7.22266632509 11.3686624464 41.2432002544
298.000000000 844.000000000 20.3399547406 0.0491643178540 7.22112476237 11.3705931892 41.2331782906
298.000000000 845.000000000 20.3470298994 0.0491472222207 7.21958563357 11.3725259112 41.2231687109
298.000000000 846.000000000 20.3540954664 0.0491301616253 7.21804893209 11.3744606056 41.2131714809
298.000000000 847.000000000 20.3611514686 0.0491131359413 7.21651465142 11.3763972657 41.2031865664
298.000000000 848.000000000 20.3681979332 0.0490961450434 7.21498278503 11.3783358847 41.1932139332
298.000000000 849.000000000 20.3752348871 0.0490791888065 7.21345332644 11.3802764561 41.1832535473
298.000000000 850.000000000 20.3822623572 0.0490622671064 7.21192626918 11.3822189732 41.1733053748
298.000000000 851.000000000 20.3892803702 0.0490453798193 7.21040160682 11.3841634294 41.1633693821
298.000000000 852.000000000 20.3962889528 0.0490285268224 7.20887933296 11.3861098182 41.1534455355
298.000000000 853.000000000 20.4032881315 0.0490117079931 7.20735944121 11.3880581330 41.1435338018
298.000000000 854.000000000 20.4102779327 0.0489949232096 7.20584192521 11.3900083673 41.1336341475
298.000000000 855.000000000 20.4172583827 0.0489781723508 7.20432677864 11.3919605146 41.1237465395
298.000000000 856.000000000 20.4242295078 0.0489614552960 7.20281399518 11.3939145685 41.1138709448
298.000000000 857.000000000 20.4311913339 0.0489447719253 7.20130356857 11.3958705226 41.1040073306
298.000000000 858.000000000 20.4381438871 0.0489281221193 7.19979549253 11.3978283704 41.0941556641
298.000000000 859.000000000 20.4450871933 0.0489115057591 7.19828976085 11.3997881056 41.0843159127
298.000000000 860.000000000 20.4520212782 0.0488949227267 7.19678636732 11.4017497218 41.0744880439
298.000000000 861.000000000 20.4589461674 0.0488783729044 7.19528530576 11.4037132128 41.0646720255
298.000000000 862.000000000 20.4658618866 0.0488618561751 7.19378657001 11.4056785723 41.0548678251
298.000000000 863.000000000 20.4727684611 0.0488453724224 7.19229015395 11.4076457940 41.0450754108
298.000000000 864.000000000 20.4796659163 0.0488289215305 7.19079605146 11.4096148717 41.0352947507
298.000000000 865.000000000 20.4865542775 0.0488125033841 7.18930425647 11.4115857992 41.0255258128
298.000000000 866.000000000 20.4934335698 0.0487961178684 7.18781476291 11.4135585703 41.0157685656
298.000000000 867.000000000 20.5003038182 0.0487797648693 7.18632756476 11.4155331789 41.0060229775
298.000000000 868.000000000 20.5071650476 0.0487634442732 7.18484265601 11.4175096189 40.9962890171
298.000000000 869.000000000 20.5140172829 0.0487471559670 7.18336003066 11.4194878842 40.9865666531
298.000000000 870.000000000 20.5208605488 0.0487308998384 7.18187968276 11.4214679687 40.9768558544
298.000000000 871.000000000 20.5276948699 0.0487146757752 7.18040160637 11.4234498664 40.9671565899
298.000000000 872.000000000 20.5345202707 0.0486984836663 7.17892579557 11.4254335713 40.9574688287
298.000000000 873.000000000 20.5413367758 0.0486823234007 7.17745224447 11.4274190773 40.9477925401
298.000000000 874.000000000 20.5481444093 0.0486661948681 7.17598094720 11.4294063787 40.9381276934
298.000000000 875.000000000 20.5549431955 0.0486500979588 7.17451189792 11.4313954693 40.9284742580
298.000000000 876.000000000 20.5617331586 0.0486340325636 7.17304509080 11.4333863434 40.9188322037
298.000000000 877.000000000 20.5685143226 0.0486179985738 7.17158052005 11.4353789950 40.9092015000
298.000000000 878.000000000 20.5752867113 0.0486019958812 7.17011817988 11.4373734183 40.8995821168
298.000000000 879.000000000 20.5820503488 0.0485860243783 7.16865806455 11.4393696074 40.8899740242
298.000000000 880.000000000 20.5888052586 0.0485700839578 7.16720016832 11.4413675566 40.8803771921
298.000000000 881.000000000 20.5955514645 0.0485541745131 7.16574448548 11.4433672601 40.8707915909
298.000000000 882.000000000 20.6022889899 0.0485382959384 7.16429101035 11.4453687121 40.8612171907
298.000000000 883.000000000 20.6090178584 0.0485224481278 7.16283973725 11.4473719069 40.8516539621
298.000000000 884.000000000 20.6157380933 0.0485066309765 7.16139066055 11.4493768389 40.8421018756
298.000000000 885.000000000 20.6224497179 0.0484908443798 7.15994377462 11.4513835022 40.8325609020
298.000000000 886.000000000 20.6291527553 0.0484750882337 7.15849907387 11.4533918914 40.8230310119
298.000000000 887.000000000 20.6358472287 0.0484593624346 7.15705655272 11.4554020007 40.8135121764
298.000000000 888.000000000 20.6425331610 0.0484436668795 7.15561620560 11.4574138245 40.8040043664
298.000000000 889.000000000 20.6492105751 0.0484280014659 7.15417802699 11.4594273573 40.7945075531
298.000000000 890.000000000 20.6558794938 0.0484123660916 7.15274201138 11.4614425935 40.7850217078
298.000000000 891.000000000 20.6625399399 0.0483967606551 7.15130815326 11.4634595276 40.7755468018
298.000000000 892.000000000 20.6691919360 0.0483811850554 7.14987644718 11.4654781541 40.7660828066
298.000000000 893.000000000 20.6758355046 0.0483656391916 7.14844688767 11.4674984675 40.7566296939
298.000000000 894.000000000 20.6824706681 0.0483501229639 7.14701946931 11.4695204623 40.7471874353
298.000000000 895.000000000 20.6890974490 0.0483346362724 7.14559418670 11.4715441331 40.7377560027
298.000000000 896.000000000 20.6957158694 0.0483191790180 7.14417103444 11.4735694745 40.7283353680
298.000000000 897.000000000 20.7023259516 0.0483037511020 7.14275000716 11.4755964810 40.7189255032
298.000000000 898.000000000 20.7089277177 0.0482883524261 7.14133109953 11.4776251474 40.7095263805
298.000000000 899.000000000 20.7155211897 0.0482729828926 7.13991430621 11.4796554683 40.7001379723
298.000000000 900.000000000 20.7221063894 0.0482576424040 7.13849962191 11.4816874383 40.6907602508
298.000000000 901.000000000 20.7286833388 0.0482423308636 7.13708704132 11.4837210521 40.6813931885
298.000000000 902.000000000 20.7352520596 0.0482270481750 7.13567655919 11.4857563046 40.6720367581
298.000000000 903.000000000 20.7418125734 0.0482117942422 7.13426817028 11.4877931903 40.6626909322
298.000000000 904.000000000 20.7483649019 0.0481965689696 7.13286186935 11.4898317042 40.6533556836
298.000000000 905.000000000 20.7549090665 0.0481813722622 7.13145765120 11.4918718409 40.6440309853
298.000000000 906.000000000 20.7614450886 0.0481662040254 7.13005551065 11.4939135954 40.6347168103
298.000000000 907.000000000 20.7679729896 0.0481510641651 7.12865544252 11.4959569623 40.6254131317
298.000000000 908.000000000 20.7744927907 0.0481359525875 7.12725744168 11.4980019366 40.6161199227
298.000000000 909.000000000 20.7810045130 0.0481208691992 7.12586150298 11.5000485132 40.6068371567
298.000000000 910.000000000 20.7875081777 0.0481058139076 7.12446762134 11.5020966869 40.5975648070
298.000000000 911.000000000 20.7940038058 0.0480907866200 7.12307579164 11.5041464527 40.5883028473
298.000000000 912.000000000 20.8004914181 0.0480757872445 7.12168600884 11.5061978055 40.5790512512
298.000000000 913.000000000 20.8069710356 0.0480608156896 7.12029826786 11.5082507403 40.5698099924
298.000000000 914.000000000 20.8134426789 0.0480458718641 7.11891256369 11.5103052521 40.5605790447
298.000000000 915.000000000 20.8199063687 0.0480309556772 7.11752889131 11.5123613358 40.5513583821
298.000000000 916.000000000 20.8263621257 0.0480160670387 7.11614724572 11.5144189865 40.5421479787
298.000000000 917.000000000 20.8328099703 0.0480012058587 7.11476762195 11.5164781992 40.5329478086
298.000000000 918.000000000 20.8392499230 0.0479863720476 7.11339001504 11.5185389690 40.5237578460
298.000000000 919.000000000 20.8456820042 0.0479715655165 7.11201442004 11.5206012910 40.5145780653
298.000000000 920.000000000 20.8521062341 0.0479567861766 7.11064083205 11.5226651603 40.5054084410
298.000000000 921.000000000 20.8585226329 0.0479420339398 7.10926924616 11.5247305720 40.4962489475
298.000000000 922.000000000 20.8649312208 0.0479273087181 7.10789965748 11.5267975213 40.4870995594
298.000000000 923.000000000 20.8713320177 0.0479126104242 7.10653206115 11.5288660033 40.4779602516
298.000000000 924.000000000 20.8777250438 0.0478979389709 7.10516645232 11.5309360132 40.4688309989
298.000000000 925.000000000 20.8841103188 0.0478832942717 7.10380282616 11.5330075463 40.4597117761
298.000000000 926.000000000 20.8904878627 0.0478686762403 7.10244117785 11.5350805977 40.4506025584
298.000000000 927.000000000 20.8968576950 0.0478540847908 7.10108150260 11.5371551627 40.4415033207
298.000000000 928.000000000 20.9032198356 0.0478395198378 7.09972379564 11.5392312366 40.4324140384
298.000000000 929.000000000 20.9095743040 0.0478249812961 7.09836805221 11.5413088146 40.4233346867
298.000000000 930.000000000 20.9159211197 0.0478104690812 7.09701426756 11.5433878921 40.4142652410
298.000000000 931.000000000 20.9222603022 0.0477959831086 7.09566243696 11.5454684644 40.4052056769
298.000000000 932.000000000 20.9285918709 0.0477815232945 7.09431255572 11.5475505268 40.3961559698
298.000000000 933.000000000 20.9349158450 0.0477670895554 7.09296461914 11.5496340747 40.3871160955
298.000000000 934.000000000 20.9412322437 0.0477526818079 7.09161862255 11.5517191034 40.3780860297
298.000000000 935.000000000 20.9475410863 0.0477382999694 7.09027456129 11.5538056084 40.3690657483
298.000000000 936.000000000 20.9538423918 0.0477239439574 7.08893243072 11.5558935851 40.3600552273
298.000000000 937.000000000 20.9601361793 0.0477096136899 7.08759222622 11.5579830290 40.3510544426
298.000000000 938.000000000 20.9664224676 0.0476953090851 7.08625394319 11.5600739354 40.3420633704
298.000000000 939.000000000 20.9727012756 0.0476810300619 7.08491757704 11.5621662998 40.3330819869
298.000000000 940.000000000 20.9789726222 0.0476667765391 7.08358312319 11.5642601179 40.3241102685
298.000000000 941.000000000 20.9852365260 0.0476525484362 7.08225057710 11.5663553849 40.3151481914
298.000000000 942.000000000 20.9914930057 0.0476383456730 7.08091993421 11.5684520966 40.3061957323
298.000000000 943.000000000 20.9977420800 0.0476241681697 7.07959119001 11.5705502484 40.2972528676
298.000000000 944.000000000 21.0039837672 0.0476100158466 7.07826434000 11.5726498359 40.2883195740
298.000000000 945.000000000 21.0102180860 0.0475958886246 7.07693937968 11.5747508547 40.2793958283
298.000000000 946.000000000 21.0164450546 0.0475817864250 7.07561630457 11.5768533004 40.2704816072
298.000000000 947.000000000 21.0226646913 0.0475677091692 7.07429511023 11.5789571686 40.2615768878
298.000000000 948.000000000 21.0288770145 0.0475536567792 7.07297579221 11.5810624549 40.2526816469
298.000000000 949.000000000 21.0350820423 0.0475396291771 7.07165834609 11.5831691550 40.2437958618
298.000000000 950.000000000 21.0412797928 0.0475256262855 7.07034276745 11.5852772646 40.2349195095
298.000000000 951.000000000 21.0474702840 0.0475116480274 7.06902905190 11.5873867793 40.2260525673
298.000000000 952.000000000 21.0536535339 0.0474976943261 7.06771719506 11.5894976949 40.2171950125
298.000000000 953.000000000 21.0598295604 0.0474837651050 7.06640719257 11.5916100071 40.2083468226
298.000000000 954.000000000 21.0659983815 0.0474698602882 7.06509904009 11.5937237116 40.1995079751
298.000000000 955.000000000 21.0721600147 0.0474559797999 7.06379273327 11.5958388042 40.1906784475
298.000000000 956.000000000 21.0783144780 0.0474421235647 7.06248826782 11.5979552806 40.1818582175
298.000000000 957.000000000 21.0844617888 0.0474282915075 7.06118563941 11.6000731367 40.1730472629
298.000000000 958.000000000 21.0906019649 0.0474144835536 7.05988484378 11.6021923682 40.1642455615
298.000000000 959.000000000 21.0967350236 0.0474006996286 7.05858587664 11.6043129710 40.1554530912
298.000000000 960.000000000 21.1028609826 0.0473869396584 7.05728873375 11.6064349410 40.1466698300
298.000000000 961.000000000 21.1089798590 0.0473732035692 7.05599341086 11.6085582739 40.1378957560
298.000000000 962.000000000 21.1150916704 0.0473594912876 7.05469990375 11.6106829656 40.1291308473
298.000000000 963.000000000 21.1211964339 0.0473458027404 7.05340820820 11.6128090121 40.1203750821
298.000000000 964.000000000 21.1272941668 0.0473321378548 7.05211832003 11.6149364092 40.1116284389
298.000000000 965.000000000 21.1333848861 0.0473184965584 7.05083023505 11.6170651529 40.1028908958
298.000000000 966.000000000 21.1394686090 0.0473048787789 7.04954394910 11.6191952391 40.0941624315
298.000000000 967.000000000 21.1455453525 0.0472912844446 7.04825945802 11.6213266638 40.0854430245
298.000000000 968.000000000 21.1516151335 0.0472777134837 7.04697675768 11.6234594229 40.0767326533
298.000000000 969.000000000 21.1576779689 0.0472641658252 7.04569584395 11.6255935124 40.0680312967
298.000000000 970.000000000 21.1637338756 0.0472506413980 7.04441671274 11.6277289283 40.0593389335
298.000000000 971.000000000 21.1697828703 0.0472371401315 7.04313935994 11.6298656667 40.0506555425
298.000000000 972.000000000 21.1758249698 0.0472236619555 7.04186378147 11.6320037235 40.0419811026
298.000000000 973.000000000 21.1818601906 0.0472102067997 7.04058997327 11.6341430949 40.0333155929
298.000000000 974.000000000 21.1878885493 0.0471967745947 7.03931793130 11.6362837768 40.0246589924
298.000000000 975.000000000 21.1939100626 0.0471833652708 7.03804765151 11.6384257654 40.0160112803
298.000000000 976.000000000 21.1999247468 0.0471699787590 7.03677912988 11.6405690568 40.0073724358
298.000000000 977.000000000 21.2059326184 0.0471566149904 7.03551236240 11.6427136470 39.9987424382
298.000000000 978.000000000 21.2119336938 0.0471432738965 7.03424734508 11.6448595322 39.9901212668
298.000000000 979.000000000 21.2179279891 0.0471299554091 7.03298407393 11.6470067085 39.9815089012
298.000000000 980.000000000 21.2239155207 0.0471166594602 7.03172254500 11.6491551721 39.9729053209
298.000000000 981.000000000 21.2298963047 0.0471033859821 7.03046275432 11.6513049192 39.9643105054
298.000000000 982.000000000 21.2358703573 0.0470901349074 7.02920469796 11.6534559459 39.9557244344
298.000000000 983.000000000 21.2418376944 0.0470769061691 7.02794837199 11.6556082484 39.9471470877
298.000000000 984.000000000 21.2477983322 0.0470636997004 7.02669377250 11.6577618230 39.9385784450
298.000000000 985.000000000 21.2537522865 0.0470505154346 7.02544089559 11.6599166659 39.9300184863
298.000000000 986.000000000 21.2596995733 0.0470373533056 7.02418973737 11.6620727733 39.9214671915
298.000000000 987.000000000 21.2656402084 0.0470242132474 7.02294029397 11.6642301415 39.9129245407
298.000000000 988.000000000 21.2715742075 0.0470110951943 7.02169256154 11.6663887667 39.9043905138
298.000000000 989.000000000 21.2775015864 0.0469979990808 7.02044653622 11.6685486453 39.8958650912
298.000000000 990.000000000 21.2834223607 0.0469849248420 7.01920221418 11.6707097735 39.8873482530
298.000000000 991.000000000 21.2893365462 0.0469718724128 7.01795959161 11.6728721477 39.8788399795
298.000000000 992.000000000 21.2952441582 0.0469588417288 7.01671866470 11.6750357642 39.8703402511
298.000000000 993.000000000 21.3011452123 0.0469458327255 7.01547942965 11.6772006193 39.8618490483
298.000000000 994.000000000 21.3070397240 0.0469328453390 7.01424188268 11.6793667094 39.8533663515
298.000000000 995.000000000 21.3129277087 0.0469198795055 7.01300602003 11.6815340308 39.8448921414
298.000000000 996.000000000 21.3188091816 0.0469069351613 7.01177183794 11.6837025800 39.8364263985
298.000000000 997.000000000 21.3246841582 0.0468940122434 7.01053933267 11.6858723533 39.8279691037
298.000000000 998.000000000 21.3305526535 0.0468811106887 7.00930850048 11.6880433472 39.8195202376
298.000000000 999.000000000 21.3364146828 0.0468682304345 7.00807933767 11.6902155581 39.8110797812
298.000000000 1000.00000000 21.3422702612 0.0468553714183 7.00685184053 11.6923889824 39.8026477153
298.000000000 1001.00000000 21.3481194038 0.0468425335779 7.00562600536 11.6945636165 39.7942240209
298.000000000 1002.00000000 21.3539621257 0.0468297168514 7.00440182849 11.6967394570 39.7858086791
298.000000000 1003.00000000 21.3597984416 0.0468169211771 7.00317930625 11.6989165003 39.7774016710
298.000000000 1004.00000000 21.3656283667 0.0468041464935 7.00195843498 11.7010947429 39.7690029778
298.000000000 1005.00000000 21.3714519157 0.0467913927395 7.00073921105 11.7032741814 39.7606125806
298.000000000 1006.00000000 21.3772691034 0.0467786598542 6.99952163081 11.7054548121 39.7522304609
298.000000000 1007.00000000 21.3830799447 0.0467659477768 6.99830569067 11.7076366318 39.7438566000
298.000000000 1008.00000000 21.3888844542 0.0467532564469 6.99709138700 11.7098196369 39.7354909792
298.000000000 1009.00000000 21.3946826465 0.0467405858045 6.99587871622 11.7120038239 39.7271335802
298.000000000 1010.00000000 21.4004745364 0.0467279357895 6.99466767474 11.7141891895 39.7187843845
298.000000000 1011.00000000 21.4062601383 0.0467153063422 6.99345825900 11.7163757302 39.7104433737
298.000000000 1012.00000000 21.4120394667 0.0467026974033 6.99225046543 11.7185634426 39.7021105295
298.000000000 1013.00000000 21.4178125361 0.0466901089134 6.99104429050 11.7207523234 39.6937858337
298.000000000 1014.00000000 21.4235793610 0.0466775408138 6.98983973066 11.7229423692 39.6854692680
298.000000000 1015.00000000 21.4293399556 0.0466649930456 6.98863678239 11.7251335765 39.6771608144
298.000000000 1016.00000000 21.4350943343 0.0466524655504 6.98743544219 11.7273259421 39.6688604548
298.000000000 1017.00000000 21.4408425113 0.0466399582700 6.98623570655 11.7295194626 39.6605681711
298.000000000 1018.00000000 21.4465845009 0.0466274711463 6.98503757200 11.7317141347 39.6522839455
298.000000000 1019.00000000 21.4523203171 0.0466150041216 6.98384103504 11.7339099550 39.6440077601
298.000000000 1020.00000000 21.4580499742 0.0466025571384 6.98264609222 11.7361069203 39.6357395971
298.000000000 1021.00000000 21.4637734861 0.0465901301394 6.98145274008 11.7383050273 39.6274794386
298.000000000 1022.00000000 21.4694908670 0.0465777230674 6.98026097519 11.7405042727 39.6192272671
298.000000000 1023.00000000 21.4752021307 0.0465653358658 6.97907079411 11.7427046532 39.6109830648
298.000000000 1024.00000000 21.4809072911 0.0465529684779 6.97788219343 11.7449061656 39.6027468142
298.000000000 1025.00000000 21.4866063623 0.0465406208472 6.97669516973 11.7471088066 39.5945184978
298.000000000 1026.00000000 21.4922993579 0.0465282929178 6.97550971963 11.7493125730 39.5862980981
298.000000000 1027.00000000 21.4979862917 0.0465159846336 6.97432583973 11.7515174616 39.5780855977
298.000000000 1028.00000000 21.5036671776 0.0465036959390 6.97314352666 11.7537234692 39.5698809793
298.000000000 1029.00000000 21.5093420291 0.0464914267784 6.97196277705 11.7559305926 39.5616842256
298.000000000 1030.00000000 21.5150108600 0.0464791770967 6.97078358757 11.7581388285 39.5534953194
298.000000000 1031.00000000 21.5206736838 0.0464669468389 6.96960595486 11.7603481739 39.5453142435
298.000000000 1032.00000000 21.5263305140 0.0464547359500 6.96842987559 11.7625586256 39.5371409808
298.000000000 1033.00000000 21.5319813642 0.0464425443756 6.96725534646 11.7647701805 39.5289755142
298.000000000 1034.00000000 21.5376262478 0.0464303720612 6.96608236413 11.7669828353 39.5208178268
298.000000000 1035.00000000 21.5432651782 0.0464182189528 6.96491092533 11.7691965869 39.5126679016
298.000000000 1036.00000000 21.5488981688 0.0464060849964 6.96374102676 11.7714114324 39.5045257218
298.000000000 1037.00000000 21.5545252329 0.0463939701382 6.96257266515 11.7736273685 39.4963912704
298.000000000 1038.00000000 21.5601463838 0.0463818743248 6.96140583723 11.7758443921 39.4882645308
298.000000000 1039.00000000 21.5657616348 0.0463697975029 6.96024053974 11.7780625003 39.4801454862
298.000000000 1040.00000000 21.5713709989 0.0463577396193 6.95907676945 11.7802816899 39.4720341200
298.000000000 1041.00000000 21.5769744894 0.0463457006213 6.95791452311 11.7825019578 39.4639304155
298.000000000 1042.00000000 21.5825721194 0.0463336804561 6.95675379750 11.7847233010 39.4558343563
298.000000000 1043.00000000 21.5881639018 0.0463216790714 6.95559458942 11.7869457166 39.4477459258
298.000000000 1044.00000000 21.5937498498 0.0463096964148 6.95443689565 11.7891692014 39.4396651076
298.000000000 1045.00000000 21.5993299762 0.0462977324343 6.95328071301 11.7913937524 39.4315918853
298.000000000 1046.00000000 21.6049042941 0.0462857870781 6.95212603831 11.7936193667 39.4235262425
298.000000000 1047.00000000 21.6104728163 0.0462738602945 6.95097286838 11.7958460412 39.4154681631
298.000000000 1048.00000000 21.6160355556 0.0462619520322 6.94982120006 11.7980737730 39.4074176307
298.000000000 1049.00000000 21.6215925248 0.0462500622399 6.94867103019 11.8003025592 39.3993746293
298.000000000 1050.00000000 21.6271437368 0.0462381908666 6.94752235565 11.8025323966 39.3913391426
298.000000000 1051.00000000 21.6326892041 0.0462263378615 6.94637517328 11.8047632825 39.3833111547
298.000000000 1052.00000000 21.6382289395 0.0462145031738 6.94522947998 11.8069952139 39.3752906495
298.000000000 1053.00000000 21.6437629556 0.0462026867533 6.94408527263 11.8092281878 39.3672776110
298.000000000 1054.00000000 21.6492912650 0.0461908885497 6.94294254812 11.8114622013 39.3592720234
298.000000000 1055.00000000 21.6548138802 0.0461791085129 6.94180130338 11.8136972515 39.3512738708
298.000000000 1056.00000000 21.6603308137 0.0461673465931 6.94066153531 11.8159333355 39.3432831374
298.000000000 1057.00000000 21.6658420781 0.0461556027407 6.93952324084 11.8181704505 39.3352998075
298.000000000 1058.00000000 21.6713476857 0.0461438769062 6.93838641691 11.8204085936 39.3273238653
298.000000000 1059.00000000 21.6768476489 0.0461321690403 6.93725106047 11.8226477618 39.3193552952
298.000000000 1060.00000000 21.6823419800 0.0461204790941 6.93611716848 11.8248879524 39.3113940816
298.000000000 1061.00000000 21.6878306914 0.0461088070185 6.93498473789 11.8271291626 39.3034402089
298.000000000 1062.00000000 21.6933137953 0.0460971527649 6.93385376569 11.8293713893 39.2954936617
298.000000000 1063.00000000 21.6987913039 0.0460855162849 6.93272424887 11.8316146300 39.2875544246
298.000000000 1064.00000000 21.7042632295 0.0460738975301 6.93159618442 11.8338588816 39.2796224820
298.000000000 1065.00000000 21.7097295840 0.0460622964523 6.93046956934 11.8361041415 39.2716978187
298.000000000 1066.00000000 21.7151903798 0.0460507130037 6.92934440064 11.8383504068 39.2637804194
298.000000000 1067.00000000 21.7206456287 0.0460391471365 6.92822067536 11.8405976748 39.2558702688
298.000000000 1068.00000000 21.7260953429 0.0460275988030 6.92709839052 11.8428459427 39.2479673517
298.000000000 1069.00000000 21.7315395343 0.0460160679560 6.92597754316 11.8450952077 39.2400716530
298.000000000 1070.00000000 21.7369782149 0.0460045545482 6.92485813035 11.8473454670 39.2321831576
298.000000000 1071.00000000 21.7424113965 0.0459930585326 6.92374014913 11.8495967180 39.2243018504
298.000000000 1072.00000000 21.7478390911 0.0459815798623 6.92262359658 11.8518489578 39.2164277164
298.000000000 1073.00000000 21.7532613105 0.0459701184907 6.92150846978 11.8541021838 39.2085607407
298.000000000 1074.00000000 21.7586780664 0.0459586743712 6.92039476581 11.8563563933 39.2007009083
298.000000000 1075.00000000 21.7640893706 0.0459472474577 6.91928248178 11.8586115835 39.1928482044
298.000000000 1076.00000000 21.7694952348 0.0459358377038 6.91817161478 11.8608677517 39.1850026142
298.000000000 1077.00000000 21.7748956708 0.0459244450637 6.91706216194 11.8631248953 39.1771641230
298.000000000 1078.00000000 21.7802906900 0.0459130694916 6.91595412037 11.8653830116 39.1693327159
298.000000000 1079.00000000 21.7856803043 0.0459017109419 6.91484748722 11.8676420979 39.1615083783
298.000000000 1080.00000000 21.7910645250 0.0458903693692 6.91374225962 11.8699021515 39.1536910956
298.000000000 1081.00000000 21.7964433638 0.0458790447280 6.91263843473 11.8721631698 39.1458808532
298.000000000 1082.00000000 21.8018168321 0.0458677369735 6.91153600970 11.8744251502 39.1380776367
298.000000000 1083.00000000 21.8071849414 0.0458564460606 6.91043498171 11.8766880901 39.1302814314
298.000000000 1084.00000000 21.8125477031 0.0458451719447 6.90933534792 11.8789519867 39.1224922229
298.000000000 1085.00000000 21.8179051286 0.0458339145810 6.90823710553 11.8812168376 39.1147099970
298.000000000 1086.00000000 21.8232572292 0.0458226739252 6.90714025173 11.8834826400 39.1069347391
298.000000000 1087.00000000 21.8286040163 0.0458114499331 6.90604478373 11.8857493915 39.0991664351
298.000000000 1088.00000000 21.8339455010 0.0458002425605 6.90495069873 11.8880170893 39.0914050705
298.000000000 1089.00000000 21.8392816947 0.0457890517636 6.90385799396 11.8902857310 39.0836506314
298.000000000 1090.00000000 21.8446126086 0.0457778774986 6.90276666665 11.8925553140 39.0759031033
298.000000000 1091.00000000 21.8499382537 0.0457667197219 6.90167671402 11.8948258357 39.0681624724
298.000000000 1092.00000000 21.8552586413 0.0457555783901 6.90058813334 11.8970972935 39.0604287243
298.000000000 1093.00000000 21.8605737825 0.0457444534599 6.89950092185 11.8993696850 39.0527018452
298.000000000 1094.00000000 21.8658836882 0.0457333448882 6.89841507682 11.9016430076 39.0449818210
298.000000000 1095.00000000 21.8711883696 0.0457222526321 6.89733059552 11.9039172587 39.0372686378
298.000000000 1096.00000000 21.8764878376 0.0457111766488 6.89624747522 11.9061924359 39.0295622817
298.000000000 1097.00000000 21.8817821032 0.0457001168957 6.89516571322 11.9084685367 39.0218627387
298.000000000 1098.00000000 21.8870711772 0.0456890733303 6.89408530681 11.9107455585 39.0141699952
298.000000000 1099.00000000 21.8923550706 0.0456780459103 6.89300625330 11.9130234988 39.0064840372
298.000000000 1100.00000000 21.8976337943 0.0456670345935 6.89192854999 11.9153023553 38.9988048512
298.000000000 1101.00000000 21.9029073590 0.0456560393381 6.89085219421 11.9175821253 38.9911324233
298.000000000 1102.00000000 21.9081757755 0.0456450601021 6.88977718329 11.9198628065 38.9834667399
298.000000000 1103.00000000 21.9134390546 0.0456340968438 6.88870351457 11.9221443964 38.9758077875
298.000000000 1104.00000000 21.9186972070 0.0456231495218 6.88763118538 11.9244268926 38.9681555525
298.000000000 1105.00000000 21.9239502434 0.0456122180947 6.88656019309 11.9267102925 38.9605100213
298.000000000 1106.00000000 21.9291981745 0.0456013025211 6.88549053505 11.9289945939 38.9528711805
298.000000000 1107.00000000 21.9344410107 0.0455904027602 6.88442220863 11.9312797942 38.9452390167
298.000000000 1108.00000000 21.9396787629 0.0455795187709 6.88335521121 11.9335658910 38.9376135163
298.000000000 1109.00000000 21.9449114414 0.0455686505126 6.88228954017 11.9358528820 38.9299946662
298.000000000 1110.00000000 21.9501390567 0.0455577979445 6.88122519291 11.9381407647 38.9223824529
298.000000000 1111.00000000 21.9553616195 0.0455469610262 6.88016216683 11.9404295368 38.9147768632
298.000000000 1112.00000000 21.9605791401 0.0455361397174 6.87910045933 11.9427191959 38.9071778838
298.000000000 1113.00000000 21.9657916290 0.0455253339779 6.87804006783 11.9450097396 38.8995855017
298.000000000 1114.00000000 21.9709990965 0.0455145437677 6.87698098975 11.9473011655 38.8919997035
298.000000000 1115.00000000 21.9762015531 0.0455037690469 6.87592322254 11.9495934713 38.8844204763
298.000000000 1116.00000000 21.9813990089 0.0454930097759 6.87486676361 11.9518866546 38.8768478069
298.000000000 1117.00000000 21.9865914744 0.0454822659149 6.87381161043 11.9541807131 38.8692816823
298.000000000 1118.00000000 21.9917789597 0.0454715374246 6.87275776045 11.9564756445 38.8617220895
298.000000000 1119.00000000 21.9969614752 0.0454608242656 6.87170521113 11.9587714464 38.8541690156
298.000000000 1120.00000000 22.0021390309 0.0454501263988 6.87065395993 11.9610681166 38.8466224476
298.000000000 1121.00000000 22.0073116371 0.0454394437852 6.86960400434 11.9633656527 38.8390823727
298.000000000 1122.00000000 22.0124793039 0.0454287763860 6.86855534183 11.9656640523 38.8315487781
298.000000000 1123.00000000 22.0176420415 0.0454181241623 6.86750796991 11.9679633133 38.8240216509
298.000000000 1124.00000000 22.0227998597 0.0454074870756 6.86646188607 11.9702634334 38.8165009784
298.000000000 1125.00000000 22.0279527689 0.0453968650874 6.86541708782 11.9725644102 38.8089867479
298.000000000 1126.00000000 22.0331007788 0.0453862581595 6.86437357267 11.9748662414 38.8014789466
298.000000000 1127.00000000 22.0382438995 0.0453756662536 6.86333133814 11.9771689249 38.7939775621
298.000000000 1128.00000000 22.0433821410 0.0453650893317 6.86229038177 11.9794724584 38.7864825816
