Temperature	cvref	ising-sad-32	ising-wl-32	ising-wl-inv-t-32	ising-wl-32-minGamma
4.350000000000002	141.00725872926043	141.50512645806322	140.06668725203028	141.05481005463318	141.71547580910288
4.360000000000003	140.1872474672408	140.63169818038062	139.2799350339234	140.25063600046818	140.9116145931445
4.370000000000003	139.37472858328186	139.76634433209853	138.50036372369937	139.45317035814406	140.11463265434853
4.380000000000003	138.5696075298273	138.90903447928025	137.7278591567734	138.66232674849874	139.32443251011125
4.390000000000002	137.77179129504555	138.05973644893604	136.96231037638321	137.87802192748333	138.54091915852445
4.400000000000002	136.9811883720862	137.21841634575807	136.20360949908192	137.10017557381548	137.76399997792421
4.410000000000003	136.1977087290728	136.38503857671793	135.45165158277442	136.32871008700016	136.99358463304299
4.420000000000003	135.42126377981225	135.55956588227855	134.70633449788986	135.5635503959279	136.2295849874785
4.430000000000002	134.65176635519873	134.74195937311342	133.9675588018514	134.80462377827897	135.47191502180405
4.440000000000003	133.88913067529566	133.93217857129446	133.23522761730408	134.05185969050464	134.72049075699707
4.450000000000003	133.1332723220749	133.13018145497628	132.50924651475145	133.30518960837873	133.9752301831236
4.460000000000003	132.38410821279476	132.33592450573357	131.7895233994999	132.5645468780148	133.23605319249992
4.470000000000002	131.64155657400167	131.54936275773812	131.0759684031122	131.82986657701127	132.5028815169404
4.480000000000002	130.90553691613675	130.7704498481107	130.36849378005184	131.10108538544844	131.77563866924442
4.490000000000003	130.1759700087284	129.99913806780117	129.66701380885567	130.3781414664974	131.05424988775943
4.500000000000003	129.45277785616204	129.2353784125051	128.97144469863744	129.66097435621526	130.33864208443657
4.5100000000000025	128.7358836740029	128.4791206331286	128.28170450057243	128.94952486218537	129.62874379566185
4.520000000000003	128.02521186586367	127.73031328543495	127.597713024299	128.24373497055288	128.92448513550443
4.530000000000003	127.32068800079917	126.98890377857622	126.91939175942208	127.54354776101907	128.22579775132832
4.540000000000003	126.62223879121356	126.25483842223281	126.24666380212214	126.8489073295117	127.53261478159308
4.5500000000000025	125.9297920712692	125.52806247220694	125.57945378620218	126.15975871788943	126.84487081503812
4.560000000000002	125.24327677578128	124.80852017432112	124.9176878191325	125.4760478504262	126.16250185169066
4.570000000000003	124.56262291958652	124.09615480654756	124.26129342302102	124.7977214763782	125.4854452656445
4.580000000000003	123.88776157737409	123.39090871935278	123.6101994789792	124.1247271188247	124.81363976799314
4.5900000000000025	123.21862486396512	122.69272337413958	122.96433617695685	123.45701302835943	124.14702537207809
4.600000000000003	122.55514591502983	122.00153938011147	122.32363496882728	122.79452814228348	123.48554335885827
4.610000000000003	121.89725886823234	121.31729652924646	121.68802852566324	122.13722204811546	122.82913624344607
4.620000000000003	121.24489884478956	120.6399338297739	121.0574506986385	121.48504495158468	122.17774774234213
4.630000000000003	120.59800193143565	119.9693895381364	120.43183648342682	120.83794764834916	121.53132274137609
4.640000000000002	119.95650516277968	119.30560118958707	119.81112198772821	120.19588149934769	120.88980726414313
4.650000000000003	119.32034650404974	118.6485056275678	119.19524440210377	119.55879840934541	120.25314844125786
4.660000000000003	118.68946483421007	117.99803903202408	118.58414197334312	118.92665080839419	119.62129447985747
4.670000000000003	118.06379992944159	117.35413694680955	117.97775398081126	118.29939163586172	118.99419463388682
4.680000000000003	117.44329244698093	116.71673430633685	117.3760207148505	117.67697432699299	118.37179917468255
4.690000000000003	116.82788390930801	116.08576546165226	116.77888345766436	117.05935280128834	117.75405936205529
4.700000000000003	116.21751668866546	115.46116420604422	116.18628446622287	116.44648145288988	117.14092741604097
4.710000000000003	115.6121339919136	114.84286380041816	115.59816695687181	115.83831514275269	116.53235648884721
4.720000000000002	115.01167984570505	114.23079699848209	115.01447509172314	115.23480919187276	115.92830063759978
4.730000000000003	114.41609908197216	113.62489607197742	114.43515396638615	114.63591937613707	115.32871479723964
4.740000000000003	113.82533732372191	113.02509283600023	113.86014959926264	114.041601921966	114.73355475428338
4.750000000000003	113.23934097112775	112.43131867459722	113.28940892172554	113.45181350311817	114.14277712086418
4.760000000000003	112.65805718791333	111.84350456667929	112.72287976932101	112.8665112379762	113.55633930927105
4.770000000000003	112.08143388802026	111.26158111239988	112.1605108741327	112.2856526877996	112.97419950737857
4.780000000000003	111.50941972255202	110.6854785600363	111.6022518575449	111.70919585525598	112.39631665430454
4.790000000000003	110.94196406698929	110.11512683345956	111.04805322342258	111.13709918345732	111.8226504164843
4.8000000000000025	110.37901700866865	109.55045556024935	110.49786635237209	110.56932155534456	111.2531611649247
4.810000000000003	109.82052933451867	108.99139410047864	109.95164349590539	110.00582229332016	110.6878099526086
4.820000000000003	109.26645251904742	108.43787157621638	109.4093377710767	109.44656115894661	110.12655849271316
4.830000000000003	108.71673871257556	107.88981690173004	108.87090315471629	108.89149835285278	109.56936913686866
4.840000000000003	108.17134072970846	107.3471588144398	108.33629447894612	108.3405945146812	109.016204855249
4.850000000000003	107.63021203804263	106.80982590658027	107.80546742534527	107.79381072285915	108.46702921591623
4.860000000000003	107.09330674709969	106.27774665753999	107.2783785199992	107.25110849457099	107.92180636575775
4.870000000000003	106.5605795974846	105.75084946689907	106.7549851279143	106.71244978544516	107.38050101151697
4.880000000000003	106.03198595025998	105.22906268808038	106.23524544742357	106.17779698916996	106.84307840163999
4.890000000000003	105.50748177653428	104.71231466258472	105.719118504502	105.6471129369206	106.30950430892526
4.900000000000003	104.98702364725689	104.20053375475499	105.20656414632602	105.1203608967425	105.77974501320779
4.910000000000003	104.47056872321706	103.6936483870137	104.69754303520631	104.59750457251208	105.25376728543128
4.9200000000000035	103.95807474523886	103.19158707548925	104.19201664138541	104.07850810289301	104.73153837148898
4.930000000000003	103.44950002457239	102.69427846597465	103.68994723613865	103.56333605994303	104.21302597733141
4.940000000000003	102.94480343347315	102.20165137012545	103.19129788409373	103.05195344752646	103.69819825426497
4.950000000000003	102.44394439596422	101.7136348018471	102.69603243515078	102.54432569948449	103.18702378482296
4.960000000000003	101.9468828787827	101.23015801373255	102.20411551618447	102.04041867753133	102.67947156939167
4.970000000000003	101.45357938249951	100.75115053352665	101.71551252204414	101.54019866894556	102.17551101309938
4.980000000000003	100.9639949328133	100.27654220048774	101.23018960630334	101.0436323839621	101.67511191341201
4.990000000000003	100.47809107201287	99.80626320156823	100.74811367146746	100.55068695293548	101.17824444812622
